Server_ID,Timestamp,Server_Type,Operating_System,CPU_Usage,Memory_Usage,Disk_Usage,Disk_IO,Network_In_Mbps,Network_Out_Mbps,Network_Latency_ms,Response_Time_ms,Active_Connections,Request_Count,Error_Count,Process_Count,Uptime_Hours,Temperature_C,Day_of_Week,Hour,Performance_Issue
SRV-062,26-01-2026 10:00,Database,Windows Server,81.08,72.46,69.85,95.27,2150.74,1604.34,37.68,325.18,1187,11112,19,304,641.37,65.36,Monday,10,0
SRV-037,26-01-2026 13:30,Web,Windows Server,92.12,63.16,51.83,90.1,2096.18,1579.62,36.73,393.7,1056,10484,12,273,690.04,67.88,Monday,13,0
SRV-061,26-01-2026 14:00,Application,Linux,87.5,85.02,46.04,70.45,1829.69,1457.18,26.43,364.27,839,10157,13,299,1355.95,60.02,Monday,14,0
SRV-074,26-01-2026 14:30,Web,Windows Server,81.71,72.28,62.4,65.53,1880.28,1498.61,26.18,293.01,721,10487,16,306,192.21,60.41,Monday,14,0
SRV-035,26-01-2026 15:30,Database,Linux,76.97,94.89,58.59,99.0,2124.37,1611.17,22.67,371.49,1031,11217,7,230,410.67,61.26,Monday,15,0
SRV-090,26-01-2026 17:00,Application,Linux,97.89,69.97,50.71,64.52,1915.63,1490.53,20.92,343.96,755,10156,10,301,1035.43,55.61,Monday,17,0
SRV-057,26-01-2026 18:00,Database,Linux,86.85,65.93,74.06,74.34,2284.37,1579.26,25.95,404.87,766,11205,10,247,678.61,56.68,Monday,18,0
SRV-039,26-01-2026 18:00,Web,Windows Server,85.33,65.11,65.95,62.68,1947.95,1483.23,24.54,373.82,1145,10198,12,299,1332.07,62.71,Monday,18,0
SRV-094,26-01-2026 18:30,Database,Windows Server,59.9,62.3,50.61,41.3,1463.18,1164.7,24.61,290.59,656,7446,12,300,457.32,54.06,Monday,18,0
SRV-036,26-01-2026 19:00,Web,Linux,67.46,87.43,61.64,63.96,1315.35,1048.66,22.51,319.55,526,7060,12,302,1169.94,53.0,Monday,19,0
SRV-019,26-01-2026 19:00,File,Linux,69.88,59.26,50.82,57.14,1108.55,959.51,17.03,256.09,629,5869,6,310,1132.56,55.86,Monday,19,0
SRV-031,26-01-2026 19:30,Application,Linux,57.19,57.97,42.53,45.68,1341.63,886.46,21.02,286.41,455,6811,7,269,506.21,53.13,Monday,19,0
SRV-073,26-01-2026 20:30,API,Linux,75.87,83.53,37.83,64.31,1409.98,986.56,22.31,302.61,443,7234,13,290,455.51,60.88,Monday,20,0
SRV-001,26-01-2026 21:30,File,Windows Server,55.56,39.04,59.82,56.52,1135.34,904.67,17.02,262.78,223,5863,6,267,1079.02,50.24,Monday,21,0
SRV-014,26-01-2026 21:30,File,Linux,44.48,26.37,42.01,52.97,1143.55,847.87,26.66,178.21,404,5891,3,235,808.81,47.02,Monday,21,0
SRV-012,26-01-2026 22:00,API,Linux,54.59,58.42,66.32,67.84,1519.16,1114.92,27.94,323.14,954,7436,18,215,882.57,59.55,Monday,22,0
SRV-076,26-01-2026 22:00,Web,Linux,64.26,74.15,52.09,53.89,1335.93,1068.09,23.25,307.27,755,7051,12,237,349.56,51.69,Monday,22,0
SRV-045,26-01-2026 22:30,File,Linux,34.26,64.97,47.97,38.9,1209.81,903.71,24.33,249.05,509,5744,5,133,1156.86,48.03,Monday,22,0
SRV-017,26-01-2026 22:30,Application,Windows Server,79.09,76.63,50.7,65.72,1322.51,1022.97,25.38,347.07,603,6742,11,284,1197.16,63.93,Monday,22,0
SRV-089,26-01-2026 23:30,Web,Windows Server,73.61,48.91,75.7,62.32,1409.34,982.8,38.36,291.33,575,7016,10,262,383.45,59.48,Monday,23,0
SRV-056,27-01-2026 02:00,File,Windows Server,63.84,56.56,59.15,53.66,1111.22,858.12,22.67,282.72,440,5839,10,276,1136.85,56.17,Tuesday,2,0
SRV-097,27-01-2026 02:00,Database,Linux,88.86,73.95,54.89,61.74,1530.03,1037.4,33.18,318.96,588,7471,12,309,920.04,61.78,Tuesday,2,0
SRV-099,27-01-2026 03:00,Web,Linux,68.33,66.6,73.5,74.87,1372.98,971.89,33.89,318.6,475,7113,14,212,981.34,57.84,Tuesday,3,0
SRV-051,27-01-2026 04:00,Web,Windows Server,64.14,68.32,39.39,72.83,1443.99,992.45,19.16,237.15,611,7108,8,247,368.84,58.98,Tuesday,4,0
SRV-052,27-01-2026 05:30,Web,Windows Server,69.16,57.17,63.13,61.12,1355.81,1044.92,25.74,253.46,653,6886,5,251,1496.31,60.23,Tuesday,5,0
SRV-019,27-01-2026 05:30,File,Linux,68.6,62.43,52.82,30.84,1162.46,778.32,21.84,297.4,473,5872,11,324,679.88,54.17,Tuesday,5,0
SRV-034,27-01-2026 07:00,Database,Linux,68.92,56.01,71.71,68.04,1439.08,1087.62,27.11,311.83,654,7285,5,322,869.75,62.79,Tuesday,7,0
SRV-018,27-01-2026 09:00,Web,Windows Server,68.07,59.19,59.4,62.82,1903.77,1572.03,33.09,347.7,843,10289,14,244,1697.5,61.4,Tuesday,9,0
SRV-089,27-01-2026 10:00,Web,Windows Server,75.09,68.78,59.14,69.88,2018.34,1472.41,19.34,339.44,919,10286,10,246,1394.87,56.27,Tuesday,10,0
SRV-088,27-01-2026 12:00,Database,Linux,74.62,75.67,61.11,99.0,2063.25,1642.46,29.26,352.79,1011,10976,13,289,1356.67,59.48,Tuesday,12,0
SRV-079,27-01-2026 12:00,Application,Windows Server,75.12,79.23,60.97,73.22,1998.79,1474.72,28.57,314.0,1038,9950,13,271,678.49,60.4,Tuesday,12,0
SRV-053,27-01-2026 12:30,File,Linux,77.71,65.02,54.39,78.6,1692.16,1255.94,21.98,273.15,927,8269,5,340,560.88,62.92,Tuesday,12,0
SRV-064,27-01-2026 12:30,File,Linux,77.37,76.36,60.47,65.53,1667.71,1209.63,18.42,337.67,701,8326,12,228,1193.78,61.02,Tuesday,12,0
SRV-099,27-01-2026 15:00,Web,Linux,83.13,72.52,57.91,71.48,2097.76,1594.76,28.9,384.6,1046,10464,13,265,2132.69,60.84,Tuesday,15,0
SRV-077,27-01-2026 17:30,Web,Linux,96.39,76.66,48.97,93.54,1985.5,1548.49,40.83,488.09,1036,10327,18,307,1131.67,63.13,Tuesday,17,1
SRV-058,27-01-2026 17:30,Application,Windows Server,89.5,75.61,71.72,99.0,1914.13,1454.16,23.78,333.33,940,9867,16,318,496.01,64.8,Tuesday,17,0
SRV-027,27-01-2026 18:30,Database,Linux,66.42,77.72,52.46,69.08,1502.3,1153.05,32.78,326.22,828,7425,13,318,597.69,51.55,Tuesday,18,0
SRV-071,27-01-2026 18:30,Web,Linux,81.85,55.61,51.14,55.76,1412.92,1023.36,24.28,274.4,596,7032,12,267,561.0,58.05,Tuesday,18,0
SRV-074,27-01-2026 20:00,Web,Windows Server,63.18,80.09,56.08,79.1,1420.7,1036.64,16.23,276.07,534,7020,9,254,749.83,49.74,Tuesday,20,0
SRV-078,27-01-2026 21:30,Application,Windows Server,68.37,65.7,53.13,56.25,1227.89,988.69,17.9,300.33,812,6736,9,270,1402.03,55.16,Tuesday,21,0
SRV-019,27-01-2026 21:30,File,Linux,49.25,57.64,51.98,59.66,1276.26,901.87,16.83,265.6,345,5998,6,181,1207.99,56.38,Tuesday,21,0
SRV-032,27-01-2026 21:30,API,Windows Server,51.62,56.44,36.77,69.06,1292.87,1057.67,25.32,285.99,789,7212,8,237,900.91,55.76,Tuesday,21,0
SRV-056,27-01-2026 23:00,File,Windows Server,52.09,56.91,66.47,38.5,1141.82,811.31,23.67,225.45,574,5863,9,244,911.34,49.71,Tuesday,23,0
SRV-079,28-01-2026 00:00,Application,Windows Server,64.68,59.23,78.49,55.2,1244.23,802.17,16.29,274.02,390,6618,9,253,834.43,58.3,Wednesday,0,0
SRV-066,28-01-2026 00:00,Application,Linux,59.08,65.42,67.68,76.35,1325.83,984.04,22.16,237.18,921,6836,14,262,308.86,57.16,Wednesday,0,0
SRV-086,28-01-2026 01:00,Web,Windows Server,60.38,85.96,78.53,66.73,1313.32,1060.42,26.82,370.09,816,7055,8,261,562.5,44.99,Wednesday,1,0
SRV-085,28-01-2026 02:00,Web,Windows Server,76.25,62.51,76.19,45.81,1379.3,1043.16,22.55,289.87,313,7077,6,299,1487.38,56.46,Wednesday,2,0
SRV-021,28-01-2026 02:30,File,Linux,62.93,48.7,48.62,37.73,1235.02,795.26,18.79,306.55,758,5888,16,240,946.85,50.23,Wednesday,2,0
SRV-034,28-01-2026 03:00,Database,Linux,76.53,63.07,69.54,70.13,1453.35,1086.79,19.5,299.53,554,7394,10,338,1199.62,62.39,Wednesday,3,0
SRV-055,28-01-2026 06:00,Application,Linux,52.11,59.02,45.76,37.74,1354.08,1040.54,25.92,269.99,404,6726,5,166,387.61,51.01,Wednesday,6,0
SRV-044,28-01-2026 06:30,Database,Linux,78.33,74.38,54.23,37.79,1469.8,1148.27,16.46,318.82,583,7301,15,266,914.21,58.46,Wednesday,6,0
SRV-089,28-01-2026 08:00,Web,Windows Server,37.42,55.86,63.05,25.97,1357.25,1071.24,17.17,255.82,599,7031,9,202,387.77,41.94,Wednesday,8,0
SRV-005,28-01-2026 08:00,Web,Windows Server,83.89,68.53,44.35,38.47,1405.97,1018.91,25.03,345.18,474,6981,10,299,236.78,58.68,Wednesday,8,0
SRV-045,28-01-2026 08:30,File,Linux,58.31,52.23,58.6,28.53,1212.33,861.87,36.47,248.25,437,5783,7,285,245.65,49.63,Wednesday,8,0
SRV-008,28-01-2026 09:00,File,Linux,66.7,81.66,45.54,68.69,1592.58,1206.85,26.24,340.4,695,8041,12,214,531.03,62.92,Wednesday,9,0
SRV-006,28-01-2026 09:00,API,Windows Server,80.47,69.23,63.77,82.74,2097.26,1599.29,26.65,325.67,1285,10702,9,325,192.11,60.5,Wednesday,9,0
SRV-098,28-01-2026 09:30,Web,Windows Server,94.53,54.32,69.72,95.6,1984.45,1543.56,32.0,337.72,882,10412,20,260,304.9,64.5,Wednesday,9,0
SRV-050,28-01-2026 10:30,Web,Linux,74.63,75.12,47.0,82.12,2084.23,1471.69,29.69,355.94,929,10299,14,326,365.78,59.24,Wednesday,10,0
SRV-030,28-01-2026 10:30,Application,Linux,65.09,71.74,47.55,75.22,1943.84,1450.86,24.44,308.74,933,9995,9,182,352.75,54.3,Wednesday,10,0
SRV-046,28-01-2026 14:00,File,Linux,57.98,55.98,47.37,72.46,1506.55,1158.02,28.26,259.66,486,8065,9,251,1136.32,55.53,Wednesday,14,0
SRV-069,28-01-2026 14:00,Web,Linux,71.33,71.62,66.27,95.59,2025.41,1525.46,31.27,280.59,1271,10488,13,276,1161.98,62.03,Wednesday,14,0
SRV-075,28-01-2026 14:30,Web,Linux,58.0,86.3,59.4,60.54,2166.39,1634.04,18.35,256.27,845,10585,9,307,777.55,52.9,Wednesday,14,0
SRV-057,28-01-2026 15:30,Database,Linux,97.47,85.21,63.52,96.49,2151.44,1573.18,26.63,412.04,1158,10958,15,301,918.23,70.18,Wednesday,15,1
SRV-002,28-01-2026 16:00,Database,Windows Server,64.75,71.73,57.73,73.72,2063.28,1639.97,22.92,337.42,1103,10901,13,303,448.74,54.79,Wednesday,16,0
SRV-062,28-01-2026 16:00,Database,Windows Server,63.88,82.28,44.94,75.81,2276.53,1473.6,29.78,305.66,1306,10993,9,268,426.29,54.7,Wednesday,16,0
SRV-012,28-01-2026 16:00,API,Linux,95.3,74.23,74.43,70.65,2068.75,1525.39,21.26,388.39,1009,10676,9,333,808.7,62.65,Wednesday,16,1
SRV-005,28-01-2026 17:00,Web,Windows Server,88.72,61.73,46.85,92.08,2079.94,1503.33,25.85,348.4,882,10307,14,333,385.34,61.24,Wednesday,17,0
SRV-017,28-01-2026 18:00,Application,Windows Server,90.14,75.05,38.78,88.09,1886.83,1481.44,29.96,391.59,777,9911,10,320,507.55,60.2,Wednesday,18,0
SRV-037,28-01-2026 18:30,Web,Windows Server,61.68,55.25,17.39,77.16,1352.23,969.08,26.16,244.37,823,7022,10,260,304.14,54.92,Wednesday,18,0
SRV-033,28-01-2026 18:30,Database,Linux,73.08,54.14,52.59,78.89,1417.8,1131.0,26.27,310.14,646,7644,5,288,959.27,56.01,Wednesday,18,0
SRV-005,28-01-2026 19:00,Web,Windows Server,56.02,59.6,74.85,46.66,1343.06,1027.62,29.45,255.73,529,7054,5,252,1177.15,56.375,Wednesday,19,0
SRV-096,28-01-2026 19:30,Application,Linux,55.5,61.92,41.85,58.79,1269.43,1059.98,30.85,276.36,483,6804,7,199,719.27,54.6,Wednesday,19,0
SRV-043,28-01-2026 21:30,Application,Windows Server,68.81,59.89,37.92,88.59,1264.03,1134.23,28.33,261.53,531,6836,10,245,596.27,57.47,Wednesday,21,0
SRV-017,28-01-2026 21:30,Application,Windows Server,74.61,72.97,49.96,35.95,1379.58,975.87,23.58,336.86,631,6712,13,295,1320.33,57.24,Wednesday,21,0
SRV-066,28-01-2026 22:00,Application,Linux,65.37,63.47,58.43,59.86,1258.67,989.11,19.05,266.16,553,6863,8,326,626.79,47.86,Wednesday,22,0
SRV-001,28-01-2026 22:00,File,Windows Server,78.93,59.25,67.1,55.71,1086.99,865.14,26.48,315.93,780,6021,8,285,1099.68,62.55,Wednesday,22,0
SRV-019,28-01-2026 22:00,File,Linux,49.05,68.1,44.02,35.87,1227.08,806.71,24.5,277.93,467,5881,4,305,1001.04,50.35,Wednesday,22,0
SRV-045,28-01-2026 22:30,File,Linux,59.67,65.54,67.86,45.11,1091.02,812.52,18.66,269.29,388,5835,12,168,908.77,57.99,Wednesday,22,0
SRV-082,29-01-2026 01:00,Database,Windows Server,67.13,61.62,60.88,48.79,1427.53,1019.76,23.06,312.25,677,7389,11,248,1657.59,57.24,Thursday,1,0
SRV-025,29-01-2026 01:00,File,Linux,62.26,69.24,44.06,48.48,1017.2,834.9,23.82,301.53,624,5996,10,319,161.62,51.43,Thursday,1,0
SRV-100,29-01-2026 03:30,API,Linux,81.01,60.16,63.17,55.48,1445.06,1042.75,27.91,358.99,708,7322,7,297,326.95,59.0,Thursday,3,0
SRV-009,29-01-2026 04:00,Web,Linux,70.76,55.64,58.27,48.95,1376.72,1104.26,30.59,321.25,861,6882,6,259,1476.18,57.67,Thursday,4,0
SRV-005,29-01-2026 04:00,Web,Windows Server,47.27,63.57,67.03,40.91,1314.8,949.67,19.85,248.86,670,6981,4,219,726.1,47.1,Thursday,4,0
SRV-007,29-01-2026 05:30,File,Linux,56.85,60.54,56.0,78.27,1058.7,858.19,19.22,284.22,528,6012,6,284,510.41,57.44,Thursday,5,0
SRV-085,29-01-2026 06:30,Web,Windows Server,79.72,59.83,58.9,66.69,1414.74,1003.89,27.17,291.61,593,7018,10,250,922.0,57.92,Thursday,6,0
SRV-100,29-01-2026 06:30,API,Linux,79.26,55.04,55.44,53.12,1350.08,1050.82,30.35,300.64,804,7168,11,348,1133.76,57.33,Thursday,6,0
SRV-099,29-01-2026 10:00,Web,Linux,80.22,56.72,37.67,93.26,2081.86,1638.19,27.33,348.89,963,10380,14,310,1184.48,63.46,Thursday,10,0
SRV-007,29-01-2026 10:00,File,Linux,72.76,78.73,54.45,60.44,1678.33,1208.49,20.69,347.71,667,8251,13,287,964.5,58.16,Thursday,10,0
SRV-093,29-01-2026 11:30,Database,Linux,75.83,73.59,56.64,78.23,2204.63,1604.48,21.19,299.95,1185,11071,17,330,784.56,63.67,Thursday,11,0
SRV-042,29-01-2026 12:00,File,Linux,63.6,61.28,71.53,44.71,1646.96,1209.51,24.77,175.51,892,8435,12,256,297.72,58.09,Thursday,12,0
SRV-053,29-01-2026 12:30,File,Linux,67.65,55.22,63.35,43.37,1599.16,1188.88,24.48,185.41,625,8320,7,268,1398.0,56.375,Thursday,12,0
SRV-055,29-01-2026 12:30,Application,Linux,80.42,69.42,54.41,75.63,1915.58,1447.79,31.95,383.57,630,10160,12,292,628.66,55.97,Thursday,12,0
SRV-032,29-01-2026 13:00,API,Windows Server,79.11,67.85,58.04,74.45,2210.32,1619.38,37.31,349.97,1013,10793,16,350,797.55,59.77,Thursday,13,0
SRV-046,29-01-2026 14:30,File,Linux,73.27,63.15,54.25,51.79,1596.1,1226.39,27.39,244.47,691,8059,5,320,498.07,52.7,Thursday,14,0
SRV-023,29-01-2026 15:00,API,Linux,93.98,67.86,66.62,86.0,2069.86,1598.5,26.07,353.53,1043,10743,9,301,418.84,63.56,Thursday,15,0
SRV-020,29-01-2026 16:30,Application,Linux,79.5,73.97,67.25,81.42,1883.56,1490.95,33.69,408.81,1144,9988,11,322,1435.82,64.02,Thursday,16,0
SRV-006,29-01-2026 16:30,API,Windows Server,75.19,74.35,47.38,60.81,2132.89,1571.96,20.95,319.65,975,10534,11,241,564.58,58.93,Thursday,16,0
SRV-081,29-01-2026 17:00,Application,Windows Server,90.22,69.41,47.54,90.86,1969.89,1475.25,33.8,307.07,1071,10091,17,366,364.39,63.72,Thursday,17,0
SRV-088,29-01-2026 17:30,Database,Linux,77.31,81.04,60.9,85.96,2205.31,1634.09,29.22,329.57,1180,11080,10,314,572.05,54.31,Thursday,17,0
SRV-016,29-01-2026 18:00,Web,Windows Server,95.46,71.18,80.37,79.41,2063.32,1485.31,30.5,352.1,899,10430,11,324,1235.55,69.94,Thursday,18,0
SRV-004,29-01-2026 18:30,Application,Windows Server,60.48,66.79,43.44,48.08,1301.61,1112.51,12.25,219.04,584,6800,5,243,726.38,50.24,Thursday,18,0
SRV-068,29-01-2026 19:00,Database,Windows Server,66.51,62.61,73.99,46.0,1465.48,1163.76,24.7,331.07,601,7402,18,289,1167.86,57.4,Thursday,19,0
SRV-032,29-01-2026 19:00,API,Windows Server,63.76,57.98,66.28,42.83,1455.89,1119.36,26.24,289.94,588,7295,4,305,774.01,51.71,Thursday,19,0
SRV-075,29-01-2026 20:30,Web,Linux,83.19,57.43,70.45,74.33,1289.73,1071.82,23.89,355.43,477,7076,23,255,812.62,64.96,Thursday,20,0
SRV-015,29-01-2026 21:30,Database,Linux,51.94,51.26,41.58,62.3,1434.26,1079.47,33.32,241.16,925,7495,8,330,258.52,46.74,Thursday,21,0
SRV-080,29-01-2026 21:30,File,Windows Server,67.91,35.88,55.54,55.36,1266.89,822.55,23.34,250.26,309,5935,7,303,941.1,58.25,Thursday,21,0
SRV-091,29-01-2026 23:30,Web,Windows Server,79.13,39.6,48.85,59.58,1347.52,1051.43,31.99,266.28,631,7087,8,274,1048.83,53.95,Thursday,23,0
SRV-043,30-01-2026 00:30,Application,Windows Server,56.26,53.46,38.55,49.57,1361.89,1020.61,19.79,244.87,686,6857,9,198,995.5,52.1,Friday,0,0
SRV-058,30-01-2026 00:30,Application,Windows Server,58.47,68.71,66.43,65.44,1309.11,1029.9,21.2,288.47,416,6817,12,324,1015.89,46.74,Friday,0,0
SRV-034,30-01-2026 01:30,Database,Linux,75.56,52.53,74.95,49.32,1360.98,1251.49,20.58,282.95,650,7407,11,372,863.6,60.12,Friday,1,0
SRV-020,30-01-2026 03:00,Application,Linux,58.17,81.95,51.69,57.14,1373.88,962.65,26.11,318.11,591,6971,11,224,710.38,54.13,Friday,3,0
SRV-011,30-01-2026 03:00,Database,Linux,65.84,70.1,72.93,62.36,1484.32,1115.76,25.32,316.1,720,7512,9,295,738.83,56.5,Friday,3,0
SRV-001,30-01-2026 03:30,File,Windows Server,51.51,60.26,47.55,52.15,1162.46,821.56,35.52,249.38,384,5778,14,160,419.82,48.38,Friday,3,0
SRV-068,30-01-2026 04:00,Database,Windows Server,66.86,66.93,62.04,51.24,1470.47,1053.57,18.47,302.16,875,7445,7,226,559.5,54.13,Friday,4,0
SRV-094,30-01-2026 04:30,Database,Windows Server,64.07,56.96,57.5,80.67,1355.46,1194.83,36.17,283.6,653,7541,8,259,917.74,47.82,Friday,4,0
SRV-089,30-01-2026 05:30,Web,Windows Server,63.72,54.42,64.8,44.09,1372.19,1013.19,24.62,338.57,627,7039,8,294,1540.2,59.98,Friday,5,0
SRV-045,30-01-2026 05:30,File,Linux,57.23,63.31,69.5,42.51,1176.36,842.98,24.09,305.11,761,5947,11,255,1518.17,52.41,Friday,5,0
SRV-022,30-01-2026 05:30,Database,Linux,75.97,56.91,39.7,37.72,1474.4,1148.06,31.49,244.34,560,7311,11,249,704.43,55.61,Friday,5,0
SRV-006,30-01-2026 06:30,API,Windows Server,75.88,66.54,48.5,64.8,1415.18,1108.64,30.05,371.02,586,7351,14,291,195.09,60.9,Friday,6,0
SRV-056,30-01-2026 07:00,File,Windows Server,63.93,46.96,52.54,52.01,1096.49,916.83,24.19,270.48,380,5922,7,336,582.17,52.96,Friday,7,0
SRV-078,30-01-2026 08:30,Application,Windows Server,69.47,51.52,64.91,70.4,1288.87,1040.38,30.18,284.95,683,6805,5,281,870.45,58.54,Friday,8,0
SRV-050,30-01-2026 10:30,Web,Linux,99.0,56.51,54.15,99.0,1946.24,1533.06,32.09,345.28,1179,10429,15,330,797.95,66.2,Friday,10,1
SRV-028,30-01-2026 10:30,Web,Linux,76.45,68.12,79.74,81.19,2126.66,1564.08,26.17,422.36,1073,10531,10,304,467.67,62.65,Friday,10,0
SRV-038,30-01-2026 12:30,Database,Linux,81.96,79.85,52.85,88.56,2217.93,1640.39,31.55,317.65,1020,10866,15,266,427.91,60.78,Friday,12,0
SRV-086,30-01-2026 13:00,Web,Windows Server,66.89,76.2,52.86,81.76,2036.33,1450.83,11.53,275.24,920,10479,11,255,555.41,52.59,Friday,13,0
SRV-090,30-01-2026 13:30,Application,Linux,88.83,78.27,47.55,70.32,1964.38,1541.74,33.5,396.95,940,10025,7,384,418.38,64.22,Friday,13,0
SRV-020,30-01-2026 13:30,Application,Linux,76.36,77.38,56.64,72.78,2003.45,1557.53,30.44,336.48,1134,9999,15,235,640.45,62.82,Friday,13,0
SRV-040,30-01-2026 15:00,Application,Linux,57.49,83.16,58.49,64.2,1867.48,1494.89,27.22,364.12,970,10023,11,286,410.14,58.19,Friday,15,0
SRV-007,30-01-2026 17:30,File,Linux,64.84,52.21,32.52,39.9,1618.35,1197.45,16.24,380.69,589,8219,17,232,461.67,53.26,Friday,17,0
SRV-091,30-01-2026 18:00,Web,Windows Server,85.28,56.19,39.53,76.78,2047.23,1506.46,16.64,288.78,861,10442,14,255,552.29,62.24,Friday,18,0
SRV-086,30-01-2026 18:30,Web,Windows Server,77.62,55.54,73.5,51.07,1295.5,968.94,30.96,359.22,574,6979,10,281,1001.2,59.4,Friday,18,0
SRV-062,30-01-2026 19:00,Database,Windows Server,67.12,88.22,60.03,59.56,1437.28,1141.98,25.19,263.9,660,7520,17,170,1472.15,53.43,Friday,19,0
SRV-100,30-01-2026 21:00,API,Linux,59.87,67.44,75.45,31.72,1341.0,1049.9,33.27,235.09,648,7251,8,219,701.82,51.25,Friday,21,0
SRV-070,30-01-2026 21:00,Database,Windows Server,51.55,62.99,53.83,47.62,1453.93,1087.63,28.56,293.33,446,7559,10,273,876.6,51.54,Friday,21,0
SRV-058,30-01-2026 22:30,Application,Windows Server,74.66,59.78,35.81,76.93,1328.63,1025.79,32.11,404.09,858,6935,11,287,436.01,57.52,Friday,22,0
SRV-024,30-01-2026 22:30,API,Linux,70.77,74.71,58.2,64.13,1365.05,1008.29,27.78,363.15,967,7052,15,261,274.04,57.62,Friday,22,0
SRV-073,30-01-2026 23:00,API,Linux,90.22,60.87,46.58,62.18,1497.72,1051.65,18.5,261.87,796,7219,5,327,1061.87,63.13,Friday,23,0
SRV-037,30-01-2026 23:00,Web,Windows Server,52.73,57.72,45.85,47.95,1347.25,946.83,22.0,263.92,598,6992,3,236,528.07,49.4,Friday,23,0
SRV-099,30-01-2026 23:30,Web,Linux,64.73,69.23,40.36,43.55,1395.71,986.0,24.31,271.24,496,7038,13,259,830.5,55.78,Friday,23,0
SRV-014,31-01-2026 00:00,File,Linux,48.52,49.25,43.45,38.38,981.67,685.24,21.47,325.18,642,4997,7,224,926.0,44.93,Saturday,0,0
SRV-083,31-01-2026 03:30,File,Linux,48.36,55.53,57.78,33.35,923.16,736.89,14.24,258.67,216,4873,9,201,395.7,45.8,Saturday,3,0
SRV-051,31-01-2026 04:30,Web,Windows Server,66.24,53.37,52.89,62.89,1045.51,892.53,30.41,312.49,416,5904,8,264,1315.39,54.22,Saturday,4,0
SRV-022,31-01-2026 06:30,Database,Linux,78.98,56.82,52.74,69.29,1201.13,842.36,25.1,280.48,662,6194,11,285,578.28,63.2,Saturday,6,0
SRV-016,31-01-2026 06:30,Web,Windows Server,54.09,60.95,48.52,39.57,1006.35,829.32,23.55,259.96,542,5864,9,220,1729.25,49.83,Saturday,6,0
SRV-012,31-01-2026 07:00,API,Linux,74.53,56.89,36.14,56.09,1251.69,860.02,23.72,256.53,504,6002,8,314,938.63,55.23,Saturday,7,0
SRV-029,31-01-2026 09:30,Web,Linux,75.33,59.66,44.41,65.68,1518.79,1150.99,22.01,338.21,660,8065,17,351,683.45,57.63,Saturday,9,0
SRV-080,31-01-2026 10:00,File,Windows Server,40.82,56.87,67.53,46.33,1379.98,970.51,23.14,292.68,637,6693,6,186,982.13,49.74,Saturday,10,0
SRV-051,31-01-2026 10:30,Web,Windows Server,40.88,68.67,47.48,47.87,1638.38,1237.96,22.99,183.84,612,8142,5,258,953.84,45.12,Saturday,10,0
SRV-056,31-01-2026 11:00,File,Windows Server,51.33,50.68,58.06,49.6,1346.0,1044.12,22.61,329.64,671,6662,11,253,887.71,47.02,Saturday,11,0
SRV-062,31-01-2026 12:00,Database,Windows Server,78.55,60.44,49.21,59.87,1645.63,1303.18,31.88,292.04,905,8735,9,258,797.0,61.31,Saturday,12,0
SRV-020,31-01-2026 12:30,Application,Linux,60.49,41.29,37.61,68.56,1485.59,1150.26,25.13,341.24,595,8020,11,263,458.6,60.5,Saturday,12,0
SRV-004,31-01-2026 13:00,Application,Windows Server,71.33,61.62,65.93,70.18,1575.86,1149.94,21.52,294.82,885,7937,10,324,304.04,53.26,Saturday,13,0
SRV-099,31-01-2026 15:00,Web,Linux,72.44,51.16,56.77,59.04,1513.93,1242.34,17.43,288.87,788,8040,10,272,1327.65,61.75,Saturday,15,0
SRV-070,31-01-2026 17:00,Database,Windows Server,86.62,71.06,62.58,76.72,1566.48,1247.16,27.67,332.43,1044,8558,11,235,1063.2,63.22,Saturday,17,0
SRV-080,31-01-2026 17:00,File,Windows Server,82.71,76.8,61.24,53.08,1262.97,1011.36,26.52,355.74,561,6567,16,335,805.64,60.1,Saturday,17,0
SRV-063,31-01-2026 18:00,Application,Linux,63.48,59.47,47.46,76.5,1481.21,1122.66,12.82,194.88,479,7872,8,246,514.59,56.16,Saturday,18,0
SRV-013,31-01-2026 20:00,Application,Linux,65.15,63.55,57.45,55.9,1092.9,805.63,23.59,314.21,553,5642,9,171,566.19,55.38,Saturday,20,0
SRV-012,31-01-2026 22:30,API,Linux,62.1,51.22,58.56,49.84,1096.39,899.05,20.73,275.7,359,5862,12,236,784.01,53.7,Saturday,22,0
SRV-007,01-02-2026 01:30,File,Linux,66.15,46.12,36.25,42.93,988.14,680.24,27.93,241.33,531,5071,9,257,1326.42,50.63,Sunday,1,0
SRV-089,01-02-2026 02:00,Web,Windows Server,76.93,46.16,49.78,54.17,1080.73,871.54,24.75,264.62,251,5905,9,340,767.74,57.84,Sunday,2,0
SRV-075,01-02-2026 02:30,Web,Linux,65.01,50.19,53.91,43.54,1075.78,861.42,28.86,236.81,549,5837,5,229,188.75,49.91,Sunday,2,0
SRV-100,01-02-2026 03:30,API,Linux,42.37,45.89,77.87,38.62,1094.77,977.08,26.64,217.6,491,5967,9,198,602.71,46.08,Sunday,3,0
SRV-085,01-02-2026 03:30,Web,Windows Server,62.15,79.58,44.23,52.65,1211.3,847.62,22.59,242.29,488,5868,13,281,768.46,53.01,Sunday,3,0
